cvegeo,year,ingreso,ponderador
16076,2022,19186.9354724718,21580
16077,2022,14261.27119288983,5307
16078,2022,16975.20732243287,3453
16079,2022,15642.53449583567,11627
16080,2022,13965.13454452483,5013
16081,2022,12177.4244871118,2401
16082,2022,20087.97119950773,20397
16083,2022,18588.87153122683,8157
16084,2022,14019.05530858663,7329
16085,2022,20488.53318008587,9607
16086,2022,18680.43504498647,4190
16087,2022,19426.97834611803,4240
16088,2022,15909.95393503987,33143
16089,2022,15386.73136183687,7278
16090,2022,13637.59039723697,3857
16091,2022,16882.26096203877,4196
16092,2022,14002.85425410017,3457
16093,2022,15580.3297884593,7285
16094,2022,21444.23182469287,2052
16095,2022,18661.32135605523,3633
16096,2022,12109.75292844377,1684
16097,2022,13486.8467052908,7711
16098,2022,15511.89104493867,6978
16099,2022,12391.0995530747,3950
16100,2022,14267.15671546983,3728
16101,2022,15700.76598306597,2205
16102,2022,20151.17023484853,94038
16103,2022,15685.45532981203,6552
16104,2022,15123.4187355861,4626
16105,2022,18762.95106933457,5464
16106,2022,18017.82988052887,8350
16107,2022,21216.13702486547,21111
16108,2022,22239.66573875693,58263
16109,2022,19234.09299239517,1014
16110,2022,17268.2424525017,13205
16111,2022,17858.2845411736,4319
16112,2022,17052.8259264561,40655
16113,2022,14053.27374126677,7144
17001,2022,13014.9978184089,4991
17002,2022,20519.05736700563,7056
17003,2022,17568.08822831227,9974
17004,2022,14220.39218278893,25045
17005,2022,13337.2180642766,2995
17006,2022,17978.4444526077,52369
17007,2022,26560.82776060037,114637
17008,2022,19131.32905043044,31145
17009,2022,16629.85067119403,6702
17010,2022,16371.71546330387,5131
17011,2022,23257.9254241122,61598
17012,2022,20163.02836018817,16957
17013,2022,15009.88369107697,4485
17014,2022,15027.7057765844,2900
17015,2022,13783.70877276833,4587
17016,2022,12547.16749755387,4990
17017,2022,16309.15464484823,11305
17018,2022,14508.39310606103,34712
17019,2022,12936.97221308627,7786
17020,2022,15948.4946203263,15579
17021,2022,13612.15819663863,2387
17022,2022,12198.78536689797,3799
17023,2022,12589.52728612313,2050
17024,2022,14063.09676685163,15158
17025,2022,13690.9808979005,10113
17026,2022,17666.44045209197,5085
17027,2022,11793.59249915993,3591
17028,2022,15876.80731830427,19658
17029,2022,20232.0219311167,30536
17030,2022,13487.1345083482,14649
17031,2022,15204.73514116513,10564
17032,2022,13674.4020278402,2832
17033,2022,12491.95938039277,4185
17034,2022,9817.872649575067,2813
17035,2022,10738.30106611607,6340
17036,2022,13664.87970130143,1965
18001,2022,17677.03436345837,10861
18002,2022,17764.0318065277,4819
18003,2022,18264.76276085397,3664
18004,2022,21650.21597271373,23347
18005,2022,10247.90126295137,2796
18006,2022,21130.45432970323,8534
18007,2022,16655.44310714053,5021
18008,2022,21400.58764940847,18664
18009,2022,8714.9928709817,8921
18010,2022,15463.4455011016,10218
18011,2022,15510.59501491707,6927
18012,2022,16581.41355149643,12999
18013,2022,18841.50546099417,2469
18014,2022,18440.46121323474,7130
18015,2022,18569.7234783748,28947
18016,2022,14486.74667378643,11679
18017,2022,25415.29520622723,126186
18018,2022,17602.90954157537,9491
18019,2022,11606.65693761593,3339
18020,2022,26573.14637602103,55258
19001,2022,24686.0007745149,802
19002,2022,20761.2204153088,1274
19003,2022,17580.8272544176,541
19004,2022,22211.5999554462,10703
19005,2022,22154.00137846547,5468
19006,2022,29434.87440855323,181705
19007,2022,14777.2655729303,4273
19008,2022,17345.6085527437,1181
19009,2022,26209.10143331936,37353
19010,2022,17131.7380422508,30041
19011,2022,24057.283603867,2455
19012,2022,25214.153504619,20454
19013,2022,20511.800042577,3268
19014,2022,15361.16864619783,9227
19015,2022,18484.84009236097,493
19016,2022,21242.10366999043,1029
19017,2022,16430.21372275097,11183
19018,2022,22384.33015542973,114892
19019,2022,49691.80120306634,37730
19020,2022,20869.4884154456,1757
19021,2022,26591.6431741182,131731
19022,2022,16029.71878112077,4636
19023,2022,19381.4841879964,660
19024,2022,13028.11684155307,1656
19025,2022,24372.4138988159,29632
19026,2022,30110.32434667756,182500
19027,2022,20298.181270908,731
19028,2022,23024.31144062493,422
19029,2022,18259.91068760213,2164
19030,2022,14938.97554888883,997
19031,2022,22107.12287188397,134428
19032,2022,16370.8649214816,1662
19033,2022,22147.8887048683,24519
19034,2022,23726.9496722974,1441
19035,2022,19872.88322141667,461
19036,2022,11032.8878035682,1881
19037,2022,22276.8359194927,1705
19038,2022,24443.2299532136,20904
19039,2022,35110.49398340833,328908
19040,2022,21827.49149448313,334
19041,2022,21275.21024881247,43678
19042,2022,24273.92881885563,1858
19043,2022,18777.1042087253,772
19044,2022,27158.4441313245,10795
19045,2022,20103.61414675197,25428
19046,2022,34698.60493306467,121777
19047,2022,21258.20969586727,4581
19048,2022,29117.60550013503,82912
19049,2022,31328.10064831307,14423
19050,2022,25091.5464967416,564
19051,2022,18875.68012483687,1267
20001,2022,11850.9617942708,216
20002,2022,13023.8457991167,13009
20003,2022,10355.1545055907,794
20004,2022,10769.66281845033,341
20005,2022,15355.83901960563,4953
20006,2022,15459.78878642353,5342
20007,2022,11669.8940344651,769
20008,2022,9046.995632220267,268
20009,2022,8928.399883613,1948
20010,2022,18151.0356920905,4336
20011,2022,10893.13868407367,339
20012,2022,9622.873345570633,2465
20013,2022,14578.43394838513,896
20014,2022,17818.14645441157,8605
20015,2022,9418.8307901807,1212
20016,2022,8488.060327147534,1677
20017,2022,9505.588844069533,1061
20018,2022,9493.7026355055,237
20019,2022,10294.93502986017,854
20020,2022,11233.38636187903,1056
20021,2022,14729.16338143213,4126
20022,2022,11976.18136346143,296
20023,2022,16699.2762326361,6984
20024,2022,9809.039331812766,1023
20025,2022,12533.83105010093,3278
20026,2022,10470.1421631952,2566
20027,2022,8941.065934428167,744
20028,2022,13596.1548025341,6075
20029,2022,8034.118481194067,1164
20030,2022,19040.03250445267,2584
20031,2022,12111.7086688249,2033
20032,2022,11955.01041868307,319
20033,2022,19729.9811395726,771
20034,2022,11154.6033029635,387
20035,2022,17676.65349287987,165
20036,2022,7936.394520927766,1521
20037,2022,9957.211202353,1132
20038,2022,10770.97933429197,528
20039,2022,16630.92693341243,20356
20040,2022,8115.524808315967,1650
20041,2022,11510.671021989,8795
20042,2022,13056.08061296843,2317
20043,2022,14796.89305524673,28770
20044,2022,12493.33050065547,12799
20045,2022,18626.7339919281,2185
20046,2022,10142.56895832197,933
20047,2022,12630.0164395222,30
20048,2022,10522.77838609493,283
20049,2022,11481.76518524733,315
20050,2022,9524.3983885705,981
20051,2022,11605.92677151867,1012
20052,2022,11289.90902454233,1887
20053,2022,12042.34166148123,421
20054,2022,13460.00393044507,130
20055,2022,12524.6710779958,1076
20056,2022,11758.80017066717,411
20057,2022,15239.57116842077,11356
20058,2022,9557.2273628987,3589
20059,2022,15917.44969567877,13056
20060,2022,9742.745486279333,647
20061,2022,12798.123983891,801
20062,2022,16157.15978573733,155
20063,2022,15822.1409137295,1129
20064,2022,11747.8903623397,2380
20065,2022,12599.59407008797,349
20066,2022,11041.7517416703,1744
20067,2022,27268.8378366908,74526
20068,2022,13777.5342782658,6047
20069,2022,9104.188688920332,780
20070,2022,11119.2702066233,1666
20071,2022,10526.31665033743,861
20072,2022,13768.00785630546,2099
20073,2022,13615.897476201,9369
20074,2022,10288.06365188413,128
20075,2022,11255.11746148007,977
20076,2022,9354.3103163261,902
20077,2022,14666.41557611837,1085
20078,2022,18226.8006964881,378
20079,2022,18074.117871043,25584
20080,2022,10358.03299036157,533
20081,2022,9215.660356296967,590
20082,2022,11078.9469531624,1174
20083,2022,16645.45317784043,2989
20084,2022,17982.80195905967,1201
20085,2022,8664.598140043667,5461
20086,2022,11617.71195994947,329
20087,2022,15262.34455184757,1428
20088,2022,8923.999883937833,805
20089,2022,12071.84614663063,616
20090,2022,11552.54300031707,1793
20091,2022,19856.12512229873,1850
20092,2022,14335.391590343,494
20093,2022,10006.75724121807,181
20094,2022,9569.448456728567,587
20095,2022,10307.29043702373,1029
20096,2022,14114.31080073423,227
20097,2022,9976.746201785867,525
20098,2022,8746.2971793252,1120
20099,2022,11310.72101883977,114
20100,2022,11855.8580294162,154
20101,2022,10563.0726426081,208
20102,2022,13279.661417012,1424
20103,2022,14904.30967762217,1570
20104,2022,9520.650392006566,707
20105,2022,8455.738664772334,1915
20106,2022,15027.4062861713,83
20107,2022,20856.75042683577,6214
20108,2022,9335.623337332567,805
20109,2022,13507.0648154713,339
20110,2022,8968.216553181,438
20111,2022,9906.437474297567,1125
20112,2022,12341.0655982776,872
20113,2022,8064.7695402832,868
20114,2022,11432.22695423307,243
20115,2022,21695.31886341317,2843
20116,2022,9098.631385466268,1130
20117,2022,9101.589802488066,621
20118,2022,11636.03098639637,670
20119,2022,9582.909610489833,218
20120,2022,13703.32778583087,115
20121,2022,10375.61457916653,206
20122,2022,10006.9284530005,203
20123,2022,10851.61210260513,759
20124,2022,11325.35759475373,5093
20125,2022,9866.531519339665,2948
20126,2022,8303.863397715433,1382
20127,2022,8933.515562893066,395
20128,2022,10448.3557920744,482
20129,2022,16546.24584503223,113
20130,2022,8958.574801698533,1620
20131,2022,10134.15781533417,2797
20132,2022,15605.4375855102,372
20133,2022,9447.6688595449,1201
20134,2022,8650.4567207686,6919
20135,2022,13141.93364169507,2042
20136,2022,8450.2330415208,2917
20137,2022,9221.872277423832,902
20138,2022,9065.590206389466,165
20139,2022,9560.969506967967,574
20140,2022,10648.8263887093,243
20141,2022,8990.402070106167,2456
20142,2022,13393.4591013226,284
20143,2022,11168.34312989187,3033
20144,2022,10585.50714236197,351
20145,2022,18322.6901872796,1494
20146,2022,9435.9754981806,667
20147,2022,8678.5831209451,121
20148,2022,10606.28914735853,502
20149,2022,10616.44818474703,519
20150,2022,12863.54593268003,3394
20151,2022,11769.65032932623,101
20152,2022,10592.5081357992,518
20153,2022,10486.5968688133,1276
20154,2022,10313.5085987634,672
20155,2022,10314.76509200353,260
20156,2022,10554.90940816953,1098
20157,2022,21196.33907953207,4785
20158,2022,10630.93546729393,596
20159,2022,8492.057256505,1264
20160,2022,12530.36728418223,451
20161,2022,9405.228056622067,813
20162,2022,10421.0565183694,491
20163,2022,11605.11456481667,454
20164,2022,10186.2610092319,776
20165,2022,9869.785311291535,458
20166,2022,10565.65465940627,3098
20167,2022,9812.8746150386,563
20168,2022,11143.74200200887,274
20169,2022,8828.127041250033,1167
20170,2022,9395.8775606488,894
20171,2022,7757.880197751566,4842
20172,2022,12782.9458454734,145
20173,2022,10209.4106517815,481
20174,2022,20094.29182096483,1221
20175,2022,10619.24747447623,395
20176,2022,12151.85135956213,835
20177,2022,13144.37448303197,3128
20178,2022,16182.1353911608,1787
20179,2022,10984.7223146768,409
20180,2022,10933.73028181607,751
20181,2022,7871.9491405651,161
20182,2022,10482.23456594413,546
20183,2022,7507.9125518082,374
20184,2022,15870.1180337535,47209
20185,2022,12037.63920394333,2389
20186,2022,12151.37345311913,172
20187,2022,9097.934250956234,522
20188,2022,10595.44851473853,2583
20189,2022,10540.27561883573,697
20190,2022,11328.55399195283,6167
20191,2022,12940.8310142568,92
20192,2022,17437.09198542624,451
20193,2022,13482.56737207333,731
20194,2022,10094.13247441757,443
20195,2022,9272.815766927599,391
20196,2022,12538.4236093101,135
20197,2022,12483.61915180423,987
20198,2022,9023.869493589767,9092
20199,2022,9530.330706449766,144
20200,2022,10096.7389604592,1072
20201,2022,9116.380438068467,562
20202,2022,8674.950922851733,1092
20203,2022,7690.354978369301,831
20204,2022,9984.7712193315,219
20205,2022,6962.690105486334,4493
20206,2022,11128.34031392803,722
20207,2022,9192.591056272666,5038
20208,2022,10919.7101774881,2337
20209,2022,8795.7355579958,200
20210,2022,9905.454784086267,1679
20211,2022,11795.5107346376,763
20212,2022,8336.885135290968,836
20213,2022,11664.7556479899,889
20214,2022,9851.923375675933,547
20215,2022,12668.20431007273,236
20216,2022,9730.925209604668,331
20217,2022,9555.909434745567,939
20218,2022,11660.63309946617,166
20219,2022,11255.13289641507,755
20220,2022,9240.021743130066,835
20221,2022,10536.39789513913,431
20222,2022,8746.763755089567,458
20223,2022,8985.867544032333,133
20224,2022,13205.9921753476,192
20225,2022,10585.96979329133,1644
20226,2022,13143.87451118363,845
20227,2022,18085.15167278193,4981
20228,2022,10330.37764549653,200
20229,2022,9747.953551416334,1646
20230,2022,9072.411788610034,287
20231,2022,10143.5704191929,802
20232,2022,14070.0514098969,5399
20233,2022,10400.6798266165,444
20234,2022,9350.9707815523,1964
20235,2022,9668.442513236034,1092
20236,2022,10568.45797786147,341
20237,2022,12247.06050045317,449
20238,2022,10110.18736492823,252
20239,2022,12251.61214096347,344
20240,2022,9933.473273599668,608
20241,2022,10265.47785118383,323
20242,2022,9522.0821520834,2316
20243,2022,15386.971076821,476
20244,2022,10848.05429781487,1051
20245,2022,13139.68760133523,360
20246,2022,11217.70595620183,180
20247,2022,14661.4618572895,419
20248,2022,11030.80321790143,3897
20249,2022,9110.102281514966,977
20250,2022,11940.3194519141,381
20251,2022,12875.1454617028,302
20252,2022,10021.08271585867,614
20253,2022,9424.568764073932,640
20254,2022,12477.30584602787,844
20255,2022,10202.218582549,504
20256,2022,9332.700486285434,68
20257,2022,9331.2754260685,330
20258,2022,9896.586310767967,251
20259,2022,9182.542713830868,527
20260,2022,12445.99837661943,572
20261,2022,8385.492596032333,1583
20262,2022,10426.3501228992,290
20263,2022,10710.4407491729,864
20264,2022,9818.765985203034,629
20265,2022,9844.596509302966,2023
20266,2022,10705.90453185173,2380
20267,2022,12892.72062086247,76
20268,2022,13093.76259588613,307
20269,2022,12321.93983844507,1317
20270,2022,9390.471876027334,389
20271,2022,9276.5250317805,623
20272,2022,10753.2802215924,1228
20273,2022,7376.455482410734,875
20274,2022,8034.7945997334,351
20275,2022,9746.187740289033,2052
20276,2022,8370.106669157032,219
20277,2022,9824.2062021335,3221
20278,2022,11007.38478589657,10421
20279,2022,12512.70366135913,665
20280,2022,10413.53643652483,709
20281,2022,11223.43583296063,117
20282,2022,9505.6646998616,226
20283,2022,11287.780259462,318
20284,2022,10038.90333464863,689
20285,2022,11482.1512511852,1020
20286,2022,11846.96059569147,913
20287,2022,12546.08690899903,103
20288,2022,9354.184706799466,178
20289,2022,9843.241359023767,374
20290,2022,10885.4802947244,269
20291,2022,8981.941576034,1102
20292,2022,8415.555856036734,345
20293,2022,24756.93757258787,5051
20294,2022,15533.4611991057,1903
20295,2022,15542.208874568,2688
20296,2022,12989.41973056197,306
20297,2022,9091.660982465166,608
20298,2022,15892.59566766157,3619
20299,2022,10548.49538041503,323
20300,2022,9815.895965221634,1887
20301,2022,14165.67266597643,454
20302,2022,10579.39907029497,1118
20303,2022,11183.04875360477,361
20304,2022,9078.457974369301,231
20305,2022,15185.7498728848,1434
20306,2022,9056.089574498534,999
20307,2022,12210.8946900751,3102
20308,2022,12226.5504369411,869
20309,2022,8125.958123520234,2860
20310,2022,13192.64407280107,3705
20311,2022,9330.2927200641,161
20312,2022,10403.2665413718,2691
20313,2022,9595.113980592067,270
20314,2022,10396.90337329027,493
20315,2022,11742.16423058687,491
20316,2022,10382.3908210519,218
20317,2022,10899.03670796593,431
20318,2022,16986.99552798573,13913
20319,2022,14154.8185875856,321
20320,2022,10522.46856340023,226
20321,2022,7591.933242443501,201
20322,2022,10411.73714969047,245
20323,2022,11121.6490161437,556
20324,2022,16063.1872831364,12722
20325,2022,10680.87823054217,3137
20326,2022,9847.245891587,1211
20327,2022,12880.57370100963,4560
20328,2022,8443.491128914366,359
20329,2022,8285.5693006908,349
20330,2022,8345.407402970934,1172
20331,2022,9462.325491406067,331
20332,2022,11491.99244060506,131
20333,2022,15466.56206066277,944
20334,2022,12132.39547695987,14832
20335,2022,10949.3000283315,252
20336,2022,10441.96534580407,492
20337,2022,12164.22415651177,1603
20338,2022,18290.8534774272,2687
20339,2022,14149.21272403857,1226
20340,2022,11313.46426864777,625
20341,2022,12538.64131387867,73
20342,2022,17075.29528742283,1291
20343,2022,13479.18907738707,568
20344,2022,10584.5103272741,808
20345,2022,11766.73474464847,1215
20346,2022,9981.5347124574,483
20347,2022,10624.9142526857,1014
20348,2022,11467.7989055319,2298
20349,2022,13097.62690590597,638
20350,2022,35898.37576848233,5032
20351,2022,11120.0615628298,838
20352,2022,8183.4302444192,596
20353,2022,11756.53022056283,620
20354,2022,8588.583784901699,142
20355,2022,8960.667414008834,233
20356,2022,11369.3571261484,601
20357,2022,8831.630856202368,269
20358,2022,13074.09342907473,615
20359,2022,12271.45029722713,234
20360,2022,10152.63244317583,1171
20361,2022,8915.980716757234,252
20362,2022,13316.63073293077,435
20363,2022,11837.28177339957,772
20364,2022,10882.3725981529,4271
20365,2022,10299.00568613387,373
20366,2022,10223.50322241227,897
20367,2022,10333.41857958377,1149
20368,2022,11441.3972762963,551
20369,2022,13767.20456562333,657
20370,2022,11485.97168159683,208
20371,2022,11967.95768200847,351
20372,2022,10209.59453873217,457
20373,2022,11623.73332501953,127
20374,2022,8758.3413042846,422
20375,2022,19648.37890769997,3574
20376,2022,13604.43620287213,100
20377,2022,10018.15622329347,2994
20378,2022,11373.62610565897,969
20379,2022,10125.12693551097,783
20380,2022,11954.7758930936,645
20381,2022,11806.53305918557,791
20382,2022,8607.772404773734,351
20383,2022,11779.52174610347,177
20384,2022,10459.78462554187,1137
20385,2022,19693.4044544794,27492
20386,2022,9119.819309719967,4465
20387,2022,13834.8919711086,838
20388,2022,10501.1512943921,643
20389,2022,13149.82286949193,231
20390,2022,21565.26856470397,14246
20391,2022,10073.89600415633,821
20392,2022,9288.9537462727,1878
20393,2022,10771.26385296957,1027
20394,2022,11260.8870147612,806
20395,2022,9992.882503430601,505
20396,2022,9550.607990588067,940
20397,2022,15302.69403452687,10586
20398,2022,14459.34869839433,1381
20399,2022,16761.3810527132,11364
20400,2022,11291.05073576453,530
20401,2022,14421.21956144187,7075
20402,2022,12866.38516900547,326
20403,2022,15894.00751032133,1079
20404,2022,11799.68754454084,247
20405,2022,13601.62033837967,559
20406,2022,8839.379763026067,5615
20407,2022,9380.443154175466,2642
20408,2022,11876.78326249477,144
20409,2022,19117.4191444349,2573
20410,2022,8921.524849239433,891
20411,2022,11819.21654956113,251
20412,2022,8987.1163268215,900
20413,2022,20696.3362314177,15170
20414,2022,10440.10921792873,3582
20415,2022,10774.4053242516,1292
20416,2022,9879.437805498901,163
20417,2022,10278.71106501937,2618
20418,2022,13538.14050390557,3603
20419,2022,12504.29154412377,176
20420,2022,10303.813533199629,401
20421,2022,12816.9834471378,1506
20422,2022,8660.332919684533,196
20423,2022,11413.27757869577,145
20424,2022,10462.74670041777,970
20425,2022,10164.97010500417,634
20426,2022,9467.211703937,1708
20427,2022,11148.4778575975,4941
20428,2022,9571.2669166793,529
20429,2022,10033.43087475103,439
20430,2022,9370.835447534533,92
20431,2022,11924.06776130983,486
20432,2022,9669.986225730967,299
20433,2022,10896.8985427803,622
20434,2022,10197.35277723057,1126
20435,2022,9777.468279755467,917
20436,2022,9295.932724426666,293
20437,2022,11166.202793845,2448
20438,2022,10102.7798278078,470
20439,2022,13182.80095362407,6454
20440,2022,10925.90974241783,295
20441,2022,9498.1409624545,2237
20442,2022,11661.9311411863,83
20443,2022,11208.4810982116,146
20444,2022,8926.187461196234,155
20445,2022,10072.79727338193,378
20446,2022,11247.331023297,1650
20447,2022,10220.20919262627,4450
20448,2022,7791.698939435867,504
20449,2022,10213.03436383947,1031
20450,2022,9551.626468271766,2992
20451,2022,9573.5546048032,323
20452,2022,11200.04438607587,1155
20453,2022,11463.08188836557,1281
20454,2022,9679.1020573232,884
20455,2022,10333.252356759,763
20456,2022,11602.67303489934,494
20457,2022,9189.262403224266,900
20458,2022,12703.25268634147,341
20459,2022,12594.8896872907,1593
20460,2022,9119.1361210137,1391
20461,2022,12775.3087384023,188
20462,2022,14000.8579548454,1255
20463,2022,14254.15799893257,193
20464,2022,11036.55194425493,115
20465,2022,9165.9937938904,413
20466,2022,10174.51433972447,3152
20467,2022,11342.38731355453,5523
20468,2022,7897.352292966533,3376
20469,2022,12070.65239283907,7576
20470,2022,9189.5792867319,1423
20471,2022,10651.77208027847,127
20472,2022,12397.9587614568,1118
20473,2022,9940.7985667546,375
20474,2022,11348.3696350741,1054
20475,2022,13860.85956706707,2537
20476,2022,11539.28149454503,143
20477,2022,8648.102211636,357
20478,2022,9839.458333605133,564
20479,2022,11566.4550446147,68
20480,2022,8620.160887523032,402
20481,2022,10312.78102685143,580
20482,2022,15091.4558158582,15549
20483,2022,12537.02589493323,2862
20484,2022,12567.17999745863,1127
20485,2022,10043.1079238059,805
20486,2022,11479.14252187397,695
20487,2022,12319.9322583106,588
20488,2022,14781.26747938153,41
20489,2022,9743.108707998967,1350
20490,2022,9625.460834812568,762
20491,2022,9099.791707497634,904
20492,2022,10251.22870933167,906
20493,2022,12813.39686749977,175
20494,2022,10165.2668851459,1296
20495,2022,9816.6078462855,809
20496,2022,12221.60734530077,537
20497,2022,10114.53127891087,954
20498,2022,8911.345673920101,2086
20499,2022,13896.7780821449,540
20500,2022,9078.654851483932,2411
20501,2022,12287.1210322541,327
20502,2022,10750.9187306396,1426
20503,2022,10546.1163826271,124
20504,2022,16798.2827438986,404
20505,2022,12158.7436485449,2500
20506,2022,10749.9346472092,232
20507,2022,10371.07755896823,937
20508,2022,13191.11671933767,546
20509,2022,10008.26899516677,2487
20510,2022,9028.3862605453,220
20511,2022,8457.998705947866,915
20512,2022,12218.43342629983,267
20513,2022,9865.577775819535,2597
20514,2022,8701.635380582733,247
20515,2022,13736.27155729737,19442
20516,2022,9792.208345262134,1315
20517,2022,10805.92833421943,1464
20518,2022,13838.0082917805,42
20519,2022,13545.1524865448,916
20520,2022,11252.23672950383,1968
20521,2022,8247.3321823187,79
20522,2022,9307.872643851333,350
20523,2022,16573.14655963047,518
20524,2022,13377.08236115143,85
20525,2022,12515.40945598553,3819
20526,2022,9653.389006545634,4486
20527,2022,8807.481901342066,613
20528,2022,14294.3883455582,287
20529,2022,8224.745538986033,254
20530,2022,13154.91014115387,967
20531,2022,13489.73543149507,679
20532,2022,8904.525743905833,1053
20533,2022,13317.35670611423,746
20534,2022,10367.9266419289,846
20535,2022,9515.279210373434,716
20536,2022,10749.13043357733,151
20537,2022,9316.427259295966,1925
20538,2022,11658.36944235763,203
20539,2022,15485.8558485186,1669
20540,2022,16034.18907910657,2233
20541,2022,10778.0882256619,499
20542,2022,10492.71587416967,250
20543,2022,9949.636101142867,1631
20544,2022,15456.7501604247,296
20545,2022,15357.26887248417,2705
20546,2022,13324.2483276928,1694
20547,2022,10297.5084650707,320
20548,2022,9758.4978424498,601
20549,2022,11269.32782344567,3298
20550,2022,15040.0929224446,1563
20551,2022,18763.94414858237,8356
20552,2022,10708.8786085016,138
20553,2022,21716.26674461944,3118
20554,2022,8777.2346654791,1518
20555,2022,12261.93772106037,905
20556,2022,12308.0688194534,91
20557,2022,14125.88848412983,4266
20558,2022,11903.5775320495,433
20559,2022,11597.3724380195,6027
20560,2022,11379.91824891197,1736
20561,2022,9880.573376987866,828
20562,2022,10816.12567434937,473
20563,2022,9803.386815429367,379
20564,2022,9306.6874454893,389
20565,2022,14451.02258572823,11808
20566,2022,9886.4479458425,899
20567,2022,9752.739712083066,872
20568,2022,12943.22684684633,488
20569,2022,10639.47657264027,479
20570,2022,15545.22174444433,5864
21001,2022,13539.33017305133,15226
21002,2022,12077.87986979327,2611
21003,2022,15423.77809678847,10158
21004,2022,13000.3106966398,13486
21005,2022,12777.08037952053,850
21006,2022,10194.91561592983,3643
21007,2022,9525.7814710451,789
21008,2022,13400.68644293293,2927
21009,2022,13807.72863645583,617
21010,2022,12808.10482513617,15575
21011,2022,8826.103373382733,511
21012,2022,10598.892259202,1706
21013,2022,12889.4844122456,4712
21014,2022,10479.82539771567,1352
21015,2022,16528.1667510424,31585
21016,2022,11693.9103306154,2491
21017,2022,12391.3712359857,6921
21018,2022,13706.44574307283,1108
21019,2022,17465.62782404323,37573
21020,2022,12778.5162287833,1830
21021,2022,14759.11455301947,402
21022,2022,9142.451400702334,3237
21023,2022,9710.813802566967,2081
21024,2022,13521.60548997133,300
21025,2022,11690.4049823131,2318
21026,2022,12044.28941593833,3604
21027,2022,9858.6716761558,1245
21028,2022,8034.360306774067,724
21029,2022,11226.9118088894,953
21030,2022,9554.937335578066,224
21031,2022,12158.4265843547,788
21032,2022,10962.37976622977,418
21033,2022,10021.5015969567,1346
21034,2022,16282.78268768203,11231
21035,2022,13182.111924368,5121
21036,2022,8367.693424331566,3498
21037,2022,17081.02762838827,768
21038,2022,13540.87215111363,2365
21039,2022,10810.08272091463,2859
21040,2022,12452.9475870696,2914
21041,2022,19811.25399809073,41181
21042,2022,10073.04513348127,950
21043,2022,12907.89956181773,12636
21044,2022,12285.8066336609,4107
21045,2022,14404.22736908863,11716
21046,2022,12045.6357429234,1916
21047,2022,13872.13381951977,5846
21048,2022,12058.3164926789,5003
21049,2022,8041.216414822867,4080
21050,2022,8867.665674900967,5311
21051,2022,16601.8636181054,10253
21052,2022,9777.958095466667,385
21053,2022,14561.89430165943,17150
21054,2022,13616.05067290723,7850
21055,2022,13287.10906817553,1427
21056,2022,10782.98462682047,426
21057,2022,7989.621502028066,1683
21058,2022,10026.7316361259,4342
21059,2022,12896.65852886157,801
21060,2022,11630.55732564223,1857
21061,2022,9272.416402635734,3370
21062,2022,12198.64483526687,1329
21063,2022,13965.9574604402,3698
21064,2022,10606.29828472167,5095
21065,2022,11109.23766445077,5304
21066,2022,10843.7657063406,1857
21067,2022,12794.06095605173,4681
21068,2022,9904.305541349868,1996
21069,2022,12443.47740688873,7247
21070,2022,10169.0134560807,1773
21071,2022,14691.63410995993,27575
21072,2022,9309.934792364866,3922
21073,2022,11587.0171382064,2564
21074,2022,15418.08918207447,22597
21075,2022,11088.5156996246,3287
21076,2022,12423.58882097623,7567
21077,2022,9414.692902374267,1438
21078,2022,9531.062814757433,3922
21079,2022,12711.94778527013,1574
21080,2022,8287.832865960767,677
21081,2022,11081.56352068503,1101
21082,2022,16232.31016826353,2424
21083,2022,9539.4645449866,6426
21084,2022,9151.822827805667,1734
21085,2022,16538.6702856798,21675
21086,2022,10298.8032314644,3323
21087,2022,9687.8142078011,3395
21088,2022,10347.80475520757,1291
21089,2022,8547.369344742967,3188
21090,2022,17002.03287884323,5856
21091,2022,14474.345197254,2802
21092,2022,10488.68037226253,1477
21093,2022,10424.422507846,1945
21094,2022,14711.16952191007,8978
21095,2022,10502.1561605216,169
21096,2022,12640.34882519203,771
21097,2022,13293.17112339763,621
21098,2022,13128.084137618769,1833
21099,2022,11969.76682522507,5288
21100,2022,8942.190808004432,2364
21101,2022,11216.6293290809,986
21102,2022,11737.12264041154,3139
21103,2022,11963.92432896937,1578
21104,2022,14350.007526713,7230
21105,2022,12721.47057657623,1354
21106,2022,13665.41126968393,10747
21107,2022,8621.145241247099,2778
21108,2022,14164.89018079737,4719
21109,2022,10772.61673297247,5352
21110,2022,11863.83646447727,12069
21111,2022,10443.91259041397,5227
21112,2022,12463.18106029663,2585
21113,2022,12530.73627333257,1414
21114,2022,21652.3197225229,477609
21115,2022,12583.05803419887,13487
21116,2022,8510.2231638416,4788
21117,2022,15958.5662177589,3711
21118,2022,12354.7249628964,6511
21119,2022,23194.9308071603,44808
21120,2022,10898.5142553232,1381
21121,2022,9144.537530552167,364
21122,2022,11843.30468091493,2633
21123,2022,8973.144193779966,1073
21124,2022,13322.3581224279,3895
21125,2022,20466.17428658137,2486
21126,2022,11823.93666579537,1458
21127,2022,13394.6270121186,1157
21128,2022,17814.00458782447,2503
21129,2022,11050.5199255452,3531
21130,2022,13874.21812221907,964
21131,2022,11555.16716735187,273
